xy,osite,lohko,koeala,kuvio,koko9,koko564,kunta,maku,vv,mluok,fra,alar,kptylm,ojtil,pt,jaksot,khlk,ppa,kasru,klpm,kpituus,ika,kokru,laatu,bm1,bm2,bm1ma,bm2ma,bm1ku,bm2ku,bm1ko,bm2ko,bm1ml,bm2ml,n_l
410000-7010000,1.0,211601.72413793104,8.172413793103448,1.137931034482759,8.620689655172415,8.620689655172415,261.8965517241379,13.0,17.379310344827587,1.3448275862068966,1.2758620689655171,1.6896551724137931,0.0,0.6296296296296297,2.3448275862068964,1.12,4.130434782608695,13.68,1933.3333333333333,15.0,111.56,52.32,10966.666666666666,2.0434782608695654,47.036716654552,12.80633998686,27.471136532172,6.950319200124,9.093362977768,2.788809825992,8.313874316004,2.482577539328,2.158342828616,0.5846334214760001,24.047619047619047
410000-7020000,1.0,294892.1052631579,9.473684210526317,1.105263157894737,8.947368421052632,8.947368421052632,437.578947368421,13.0,15.947368421052632,1.8421052631578947,1.7894736842105263,2.555555555555556,0.0,1.7222222222222223,2.210526315789474,1.0833333333333333,4.090909090909091,14.583333333333334,2450.0,13.181818181818182,106.75,41.75,5600.0,2.363636363636364,47.772973960525,12.688949185716666,31.31295897148333,7.768337720791667,6.00098249015,1.9164809842583332,9.662207542658331,2.7113188243,0.796824955975,0.292811656525,21.916666666666668
410000-7030000,1.0,59571.739130434784,5.782608695652174,1.2173913043478262,7.826086956521739,7.826086956521739,601.0,13.0,15.956521739130435,1.1304347826086956,1.0869565217391304,1.5909090909090908,0.8181818181818182,1.681818181818182,2.8260869565217392,1.0909090909090908,4.818181818181818,20.772727272727277,0.0,19.045454545454547,167.86363636363637,65.63636363636364,0.0,2.090909090909091,72.33016100872727,20.230060644836364,18.623051323577272,4.681718436636364,39.632645265545456,11.505939720072726,7.429275328263636,2.184297933568182,6.6451890914545455,1.85810455455,19.318181818181817
410000-7040000,1.0,327183.3333333333,9.066666666666666,1.0,9.866666666666667,9.933333333333334,601.0,13.0,16.0,2.2666666666666666,1.6,1.3636363636363635,0.5454545454545454,0.8181818181818182,3.0,1.0,4.7,16.7,2200.0,17.8,155.0,80.6,7000.0,1.5,69.55687380683,18.75565056961,41.7448468086,10.76004493443,10.79510111412,3.0867622588900003,16.77068042115,4.81171811364,0.24624546298,0.09712526266,19.7
410000-7050000,2.28,242050.0,7.72,1.24,8.0,8.0,484.44,15.56,17.16,1.48,1.24,1.7272727272727273,0.8571428571428571,2.0,2.76,1.0952380952380951,4.681818181818182,21.33333333333333,1795.0,18.2,152.9047619047619,61.66666666666666,28845.0,2.1904761904761907,66.31055745784546,18.0643071738,28.39897129257728,7.096261351718183,21.71402104973182,6.05531798005909,14.910439907863635,4.505959570618182,1.2871252072454544,0.4067682714590909,25.3
410000-7060000,3.0,63576.31578947369,4.894736842105263,1.1578947368421053,8.421052631578947,8.421052631578947,69.0,17.0,15.421052631578949,2.736842105263158,1.7894736842105263,1.3333333333333333,0.0,0.1666666666666666,2.8947368421052637,1.0,5.0,18.25,0.0,21.9,166.0,79.58333333333333,0.0,2.0,78.47526022674167,21.452248341316665,42.3755283922,11.081557194033332,22.781325587858333,6.797554166216667,7.502650681483334,2.219499895041667,5.815755564441666,1.35363708585,17.75
410000-7070000,3.0,275155.2631578947,7.368421052631579,1.3157894736842106,7.368421052631579,7.368421052631579,69.0,17.0,16.0,2.9473684210526314,1.8421052631578947,1.6363636363636365,0.5454545454545454,1.6363636363636365,3.0,1.0909090909090908,4.818181818181818,16.0,0.0,16.181818181818183,142.9090909090909,64.0909090909091,0.0,2.363636363636364,43.62049598034545,11.868292006672728,23.85642868618181,6.196239982390909,7.045518985772728,2.185790459690909,8.382139100118183,2.3645793326454547,4.336409208381818,1.1216822320636364,14.272727272727272
410000-7080000,3.0,233050.0,6.458333333333333,1.0833333333333333,9.166666666666666,9.166666666666666,379.6666666666667,17.0,16.0,1.75,1.3333333333333333,1.85,0.9,2.3,3.0,1.05,4.4,17.2,1613.3333333333333,18.666666666666668,141.55,67.2,16313.333333333334,1.95,76.354949781655,21.53619396175,25.84797883211,6.451751598545,33.355534093130004,10.1784943165,15.233950812855,4.263515616585,1.91748604361,0.642432430145,19.95
410000-7090000,3.0,67959.09090909091,6.090909090909091,1.2727272727272727,8.181818181818182,8.181818181818182,366.27272727272725,17.0,16.818181818181817,1.7272727272727273,1.3636363636363635,2.2222222222222223,0.6666666666666666,2.888888888888889,3.0,1.1111111111111112,4.555555555555555,18.77777777777778,0.0,18.25,142.66666666666666,64.11111111111111,0.0,2.555555555555556,59.38590779166667,15.064307592566664,41.999944200777776,10.179975338677778,3.6716215272222223,1.148665362888889,11.824714161133334,3.134465068566666,1.8896279015555555,0.6012018224,20.0
410000-7100000,3.0,305418.4210526316,7.473684210526316,1.1578947368421053,8.421052631578947,8.421052631578947,290.7894736842105,17.0,14.0,3.1578947368421053,1.947368421052632,2.1,2.0,2.2222222222222223,3.0,1.1111111111111112,5.0,21.33333333333333,0.0,18.55555555555556,158.88888888888889,75.88888888888889,0.0,1.6666666666666667,75.2483011531,20.66751093967,38.26996305186,9.92033516647,21.29202709992,6.3958429876,12.85677208805,3.64913669193,2.8295389145,0.7021960937099999,24.11111111111111
410000-7110000,3.0,260954.7619047619,6.238095238095238,1.0952380952380951,9.047619047619047,9.047619047619047,71.0,17.0,17.61904761904762,1.1904761904761905,1.0952380952380951,2.25,2.526315789473684,3.263157894736842,3.0,1.0526315789473684,4.25,13.263157894736842,550.0,15.588235294117649,120.42105263157896,64.6842105263158,8500.0,2.5789473684210527,50.755723007235005,14.131958658435,27.691244565585,6.892382774674999,14.75618180407,4.50188571484,7.758867498315,2.593612946485,0.54942913899,0.144077222385,21.36842105263158
410000-7120000,3.0,290800.0,6.9375,1.0625,9.375,9.375,286.25,17.0,15.4375,1.125,1.0,2.25,1.5,2.4375,2.75,1.0625,4.071428571428571,11.875,1283.3333333333333,14.666666666666666,105.4375,56.0625,10033.333333333334,2.7857142857142856,37.4615215914625,10.247566637793753,16.83810501120625,4.16491550695625,5.298355974575,1.6121076571125,15.32506060563125,4.47054347380625,0.0,0.0,17.666666666666668
410000-7130000,3.0,73573.80952380953,5.380952380952381,1.1904761904761905,8.095238095238095,8.095238095238095,529.5238095238095,17.0,15.428571428571429,1.9047619047619049,1.4761904761904765,1.6875,1.2857142857142858,2.2142857142857144,3.0,1.0,4.25,16.785714285714285,1270.0,15.666666666666666,119.64285714285714,55.85714285714285,17637.5,2.2857142857142856,54.196068904325,14.23507440468125,38.1226613338125,9.11029160918125,7.59251960238125,2.4190303278125,7.99863282516875,2.536179545425,0.4822551425374999,0.169572922275,22.923076923076923
410000-7140000,3.0,274650.0,6.5,1.3,7.5,7.5,678.0,17.0,16.0,3.45,2.1,1.8888888888888888,1.5,2.125,2.8,1.0,4.555555555555555,21.625,0.0,19.125,165.625,71.625,0.0,2.875,113.50916904833332,31.86575393033333,70.2662973838889,18.96802501001111,12.540065706955554,4.0297664627888885,21.5922617881,6.019933828377778,9.110544168777778,2.8480286291777777,32.0
410000-7150000,3.0,248843.10344827583,6.655172413793103,1.2413793103448276,7.586206896551724,7.586206896551724,748.0,17.0,15.482758620689657,1.827586206896552,1.4827586206896552,2.217391304347826,0.8571428571428571,2.380952380952381,2.931034482758621,1.0,3.9047619047619047,13.476190476190476,1005.8333333333334,12.61111111111111,91.76190476190476,58.57142857142857,11830.0,2.421052631578948,30.16939767326087,8.358868815391304,14.803612569052175,3.619555283226087,9.788239500717392,2.9430638637391304,5.239903047817392,1.7030940505913044,0.3376425558695652,0.0931556179,18.45
410000-7160000,3.0,185121.42857142855,5.571428571428571,1.2142857142857142,7.857142857142857,7.857142857142857,748.0,17.0,17.071428571428573,5.0,2.7142857142857144,2.0,0.0,0.0,2.357142857142857,1.0,5.0,4.0,0.0,,56.0,101.0,0.0,,3.5913746667,0.9313749778,3.5913746667,0.9313749778,0.0,0.0,0.0,0.0,0.0,0.0,8.0
410000-7170000,3.0,192686.36363636365,6.0,1.181818181818182,8.0,8.0,674.5909090909091,17.0,15.363636363636363,3.0454545454545454,2.090909090909091,2.5,0.4615384615384615,1.0769230769230769,2.090909090909091,1.4,4.375,16.0,0.0,19.0,119.2,62.4,0.0,2.0,38.88365817552727,10.26706289010909,26.1980947638,6.527321372281818,0.4683173687636364,0.1494447852818181,11.519899697618182,3.355170075090909,0.6973463452545455,0.2351266576363636,21.0
410000-7180000,3.0,284161.1111111111,7.333333333333333,1.3333333333333333,7.037037037037037,7.037037037037037,433.962962962963,17.0,17.22222222222222,2.2962962962962963,1.5925925925925926,1.85,1.875,1.6875,3.0,1.1333333333333333,3.789473684210526,19.133333333333333,1237.5,13.266666666666667,113.06666666666666,46.93333333333333,6675.0,2.333333333333333,32.0816429974,8.805555913273684,22.497487500452632,5.624757112026316,2.134141572957895,0.6826207886421054,7.45001392401579,2.498178012573684,0.0,0.0,22.53333333333333
410000-7190000,3.0,272526.1904761905,6.619047619047619,1.2857142857142858,7.142857142857143,7.142857142857143,436.0,17.0,15.38095238095238,2.6666666666666665,1.7142857142857142,1.5,0.4615384615384615,0.6153846153846154,2.857142857142857,1.1538461538461535,4.181818181818182,17.384615384615383,1928.0,15.22222222222222,100.6153846153846,54.84615384615385,5335.0,2.0,43.722129400964285,11.336698977185716,34.81661413677143,8.456400117035715,3.4304100796928574,1.0448657095285714,5.475105184757142,1.835433150778572,0.0,0.0,21.0
410000-7220000,3.0,86050.0,3.333333333333333,1.4444444444444444,5.555555555555555,5.555555555555555,564.0,17.0,18.0,1.5555555555555556,1.2222222222222223,1.0,0.875,0.0,2.2222222222222223,1.0,5.2,13.857142857142858,0.0,14.8,121.42857142857144,55.0,0.0,3.8,19.6462918201,5.675723008349999,0.0,0.0,0.0,0.0,15.7548794963375,4.3545375244625,3.8914123238125,1.3211854839125,10.857142857142858
410000-7260000,3.0,92050.0,8.0,1.0,10.0,10.0,139.0,17.0,15.0,6.0,3.0,,,,3.0,,,,0.0,,,,0.0,,,,,,,,,,,,
410000-7270000,3.0,94050.0,5.666666666666667,1.0,10.0,10.0,139.0,17.0,14.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,2.0,0.0,3.0,1.5,6.0,18.5,0.0,23.0,135.0,135.0,0.0,2.5,68.8708082355,21.5343041595,43.735758713,13.290164752,20.403316849,6.4829586782,3.67714002945,1.4065692503,1.0545926442,0.3546114788,32.0
410000-7280000,4.0,102018.0,4.636363636363637,1.2727272727272727,7.272727272727272,7.272727272727272,751.0,19.0,14.0,1.7272727272727273,1.4545454545454546,2.7,1.3333333333333333,2.2222222222222223,3.0,1.0,4.75,17.75,0.0,18.0,127.5,86.25,0.0,1.75,52.965431778075,15.5495155967375,25.9901961284,6.9589893304625,16.986580834125,5.6536573102375005,9.988654815875,2.936868955975,0.0,0.0,18.625
410000-7290000,4.0,382378.0,7.0,1.16,8.28,8.32,751.0,19.0,15.28,2.48,2.32,2.9130434782608696,0.2727272727272727,0.3636363636363636,2.04,1.1111111111111112,4.428571428571429,12.77777777777778,750.0,13.571428571428571,98.22222222222224,73.77777777777777,2100.0,2.142857142857143,24.164276229770003,6.98420425657,17.900137675990003,4.80034522714,1.12152095312,0.4061081652,5.06702680782,1.74690013423,0.07559079272,0.03085072994,15.11111111111111
410000-7300000,4.0,103941.07692307692,5.538461538461538,1.3076923076923077,6.6923076923076925,6.923076923076923,751.0,19.0,17.846153846153847,1.7692307692307692,1.3846153846153846,2.583333333333333,0.5454545454545454,2.363636363636364,2.5384615384615383,1.1,4.111111111111111,14.9,0.0,15.0,108.4,66.7,0.0,2.125,32.46407872681818,8.847826916863637,23.85206996573636,6.204736969454545,1.8258640164181816,0.6760097682909091,3.732023905490909,1.2291656984909092,3.0541208391818184,0.7379144807090909,17.2
410000-7310000,4.0,382129.1111111111,7.222222222222222,1.2222222222222223,7.777777777777778,7.666666666666667,566.1111111111111,19.0,16.444444444444443,1.2222222222222223,1.0740740740740742,1.9259259259259256,0.5,1.2083333333333333,2.6666666666666665,1.1666666666666667,4.190476190476191,12.833333333333334,800.0,15.352941176470589,94.16666666666669,57.29166666666666,5933.333333333333,2.526315789473684,32.13342447748889,9.7082298067,12.314253710788888,3.421490981988889,11.56132334448148,3.8005637312703695,7.039012606874074,2.1379413331481483,1.2188348153518518,0.3482337602407407,16.772727272727273
410000-7320000,4.0,105787.23076923077,5.846153846153846,1.2307692307692308,7.6923076923076925,7.6923076923076925,845.0,19.0,16.53846153846154,3.076923076923077,1.7692307692307692,1.0,0.0,0.0,2.8461538461538463,1.1666666666666667,3.5,7.333333333333333,0.0,13.25,98.83333333333331,51.0,0.0,2.75,16.573776237275002,4.8407192353875,9.982675733925,2.5138747701125,3.0600501846,1.1831900765875,3.5310503188,1.14365438865,0.0,0.0,17.333333333333332
410000-7330000,4.0,386378.0,6.52,1.28,7.36,7.2,845.0,19.0,15.92,1.32,1.08,1.6666666666666667,1.0434782608695652,1.0,2.8,1.1304347826086956,4.809523809523809,16.869565217391305,0.0,17.0,131.2608695652174,78.82608695652173,0.0,2.380952380952381,44.07806171804166,12.8883488472625,12.671012151633334,3.1425258561083336,15.941090178558332,5.261553962725,13.547108212754168,3.924273026604167,1.9188511754166668,0.5599960018375,21.565217391304348
410000-7340000,4.0,107732.28571428572,5.928571428571429,1.2857142857142858,7.142857142857143,7.142857142857143,792.5,19.0,15.428571428571429,1.6428571428571428,1.2857142857142858,1.6666666666666667,0.5454545454545454,1.4545454545454546,3.0,1.0,4.333333333333333,15.181818181818182,1800.0,16.363636363636363,121.8181818181818,71.18181818181819,3500.0,1.9090909090909087,45.78435454191666,13.811110862283334,16.906832257208332,4.3335923682583335,20.3325602558,6.8487351051,8.241657290616667,2.533111991983333,0.3033047383916666,0.0956713968583333,19.363636363636363
410000-7350000,4.0,358351.3333333333,6.833333333333333,1.2083333333333333,8.333333333333334,8.333333333333334,698.0,19.0,16.166666666666668,1.8333333333333333,1.4166666666666667,1.1904761904761905,0.9473684210526316,0.2105263157894736,2.083333333333333,1.0588235294117647,4.764705882352941,14.529411764705882,2000.0,20.142857142857142,128.2941176470588,113.58823529411764,3250.0,1.9333333333333331,60.9814722173842,18.007285843989475,15.310715537289472,4.142398561368421,30.22733031579473,9.926517488621052,7.232468583247369,2.015500453057895,8.210957781505263,1.9228693409473685,19.5
410000-7360000,4.0,109851.33333333331,5.416666666666667,1.1666666666666667,8.333333333333334,8.333333333333334,698.0,19.0,15.5,1.1666666666666667,1.0,1.5,0.6,0.0,1.6666666666666667,1.0,4.6,12.6,2100.0,17.333333333333332,93.0,84.0,3800.0,1.75,43.66980577453333,13.39772974545,8.544322270225,2.5008770266833333,23.2534359215,7.49743696035,9.152855906533333,2.7242352974833337,2.7191916758833337,0.6751804607416667,24.444444444444443
410000-7370000,4.0,310458.0,6.6,1.2,8.0,8.0,731.36,19.0,15.48,1.8,1.4,2.5,1.3043478260869563,1.0869565217391304,2.28,1.105263157894737,4.428571428571429,10.947368421052632,1100.0,14.692307692307692,108.57894736842104,83.21052631578948,1300.0,2.230769230769231,31.05867301545,8.86417600727,23.33348336902,6.24747871301,4.433638483305001,1.583067849125,3.2915511631899994,1.03362944523,0.0,0.0,20.0
410000-7380000,4.0,111851.33333333331,5.5,1.1666666666666667,8.333333333333334,8.333333333333334,698.0,19.0,14.5,1.0833333333333333,1.0833333333333333,1.25,0.0,0.8333333333333334,2.9166666666666665,1.1666666666666667,3.909090909090909,15.333333333333334,2400.0,14.181818181818182,108.41666666666669,49.833333333333336,3500.0,2.0,43.03310476183333,12.005533096275,28.575811387666665,7.213002962808333,2.06465357455,0.7397762743416666,12.02416008375,3.92741115455,0.3684797159833333,0.125342704675,28.08333333333333
410000-7390000,4.0,331205.5,5.625,1.0625,9.625,9.5625,732.75,19.0,16.625,1.625,1.375,1.8666666666666667,0.8571428571428571,0.0,2.625,1.1538461538461535,4.166666666666667,10.076923076923077,966.6666666666666,14.0,97.0,75.0,2200.0,2.1666666666666665,31.390562999469232,8.9819314057,21.18860534376923,5.307231074361538,7.879136445484615,2.7822352669615382,2.3228212101769232,0.8924650643461539,0.0,0.0,17.46153846153846
410000-7400000,4.0,113795.77777777778,4.777777777777778,1.1111111111111112,8.666666666666666,8.777777777777779,698.0,19.0,17.555555555555557,1.4444444444444444,1.2222222222222223,1.7777777777777777,0.0,0.0,2.7777777777777777,1.0,4.666666666666667,13.285714285714286,0.0,15.666666666666666,111.57142857142856,85.71428571428571,0.0,2.5,34.889309400875,10.410700068625,14.23835346345,3.653846515325,11.6751787377125,4.1709282983125,8.9757771997375,2.5859252550375,0.0,0.0,24.714285714285715
410000-7410000,4.0,489268.0,6.7,1.2,8.0,8.0,698.0,19.0,16.5,1.25,1.15,1.35,0.0,0.0,2.6,1.0,5.25,12.9375,0.0,24.153846153846157,130.3125,136.8125,0.0,2.6923076923076925,41.95814672052106,12.557891939689474,28.163296880378947,8.023450605573684,10.577516464994735,3.574455126005263,3.217333375168421,0.9599862080842104,0.0,0.0,15.0625
410000-7420000,4.0,115745.27272727272,5.909090909090909,1.0909090909090908,9.090909090909092,9.090909090909092,698.0,19.0,16.454545454545453,1.2727272727272727,1.0,1.4545454545454546,1.0909090909090908,0.0,2.636363636363636,1.0909090909090908,4.125,12.545454545454543,2200.0,17.428571428571427,98.72727272727272,62.81818181818182,4600.0,1.75,32.71358971996364,8.608911272972728,26.809811596754543,6.694307842027272,3.369839414818182,1.1431839786,2.533938708272727,0.7714194523181818,0.0,0.0,18.2
410000-7430000,4.0,356458.0,6.6,1.16,8.4,8.4,698.0,19.0,14.72,1.4,1.2,1.7083333333333333,0.0,0.8181818181818182,2.52,1.0952380952380951,4.277777777777778,12.095238095238097,2450.0,15.647058823529411,103.47619047619048,79.80952380952381,4250.0,1.9411764705882355,30.79161445294348,8.551184876917391,24.49452262726522,6.491502924969565,3.4864223634521734,1.1691827869869569,2.670106783256522,0.8438620364956522,0.1405626789391304,0.0466371284217391,15.19047619047619
410000-7440000,4.0,117787.23076923077,6.0,1.2307692307692308,7.6923076923076925,7.6923076923076925,698.0,19.0,15.538461538461538,2.0,1.6153846153846154,2.769230769230769,1.6363636363636365,2.5454545454545454,2.6153846153846154,1.1111111111111112,4.0,11.555555555555555,0.0,14.0,78.44444444444444,67.55555555555556,0.0,1.75,27.0443322747,7.506598678922223,18.696435575933336,4.611336417155555,1.8166704496,0.6813070184222223,6.531226249,2.213955243422222,0.0,0.0,23.33333333333333
410000-7450000,4.0,368410.8571428572,6.928571428571429,1.25,7.5,7.5,307.82142857142856,19.0,15.785714285714286,1.4285714285714286,1.25,2.071428571428572,0.9230769230769232,1.0769230769230769,2.5357142857142856,1.12,4.277777777777778,12.4,1000.0,15.77777777777778,101.88,61.8,3000.0,2.055555555555556,31.133842459515385,8.583414004861538,22.910292893565384,5.956895971376923,2.4308213562384617,0.8105178945192308,4.991362265092308,1.6157664500538462,0.801365944573077,0.200233688926923,15.6
410000-7460000,4.0,119818.0,5.5,1.0,10.0,10.0,261.0,19.0,15.6,1.6,1.4,1.9,0.0,0.1,2.7,1.0,4.833333333333333,8.875,0.0,17.833333333333332,109.375,59.875,0.0,2.0,29.025340204125,8.1229930215,22.2492817773125,5.9864699970875,3.2443494654875,1.0606899946125,3.4446379546625,1.0447496436,0.087071006775,0.031083386275,13.75
410000-7470000,4.0,389594.9230769231,6.961538461538462,1.1923076923076923,8.076923076923077,8.076923076923077,261.0,19.0,17.307692307692307,1.3076923076923077,1.2307692307692308,1.36,0.5,0.1666666666666666,2.923076923076923,1.0454545454545454,4.454545454545454,11.727272727272728,1866.6666666666667,15.761904761904765,113.8181818181818,72.27272727272727,3500.0,2.095238095238096,32.50515594808695,8.618751317330434,28.30243474638696,7.41513539203913,1.3218049114434784,0.4819687576869565,2.610786868004348,0.6628768769086957,0.2701294219826086,0.0587702906869565,13.363636363636363
410000-7480000,4.0,121745.27272727272,5.818181818181818,1.0909090909090908,9.090909090909092,9.090909090909092,261.0,19.0,14.818181818181818,1.4545454545454546,1.0,2.0,2.1818181818181817,0.0,2.5454545454545454,1.0,4.666666666666667,8.818181818181818,0.0,17.166666666666668,101.45454545454544,93.0,0.0,2.6666666666666665,23.750290928854543,6.76581395540909,15.819868237436364,4.187264479345455,4.096509722736363,1.386462696590909,3.8339129687090914,1.1920867795272727,0.0,0.0,13.545454545454543
410000-7490000,4.0,383278.8695652174,6.739130434782608,1.0869565217391304,9.130434782608695,9.130434782608695,261.0,19.0,15.826086956521738,2.1739130434782608,1.8695652173913044,2.565217391304348,0.2727272727272727,0.1363636363636363,2.565217391304348,1.0909090909090908,4.857142857142857,11.272727272727272,0.0,18.666666666666668,107.27272727272728,93.63636363636364,0.0,2.1666666666666665,30.7493749451,8.859211662408333,20.08254256480833,5.246034452325,6.736087618350001,2.2843297652,3.758887616958333,1.2694075046333333,0.1718571449166666,0.0594399402666666,17.818181818181817
410000-7500000,4.0,123875.14285714286,5.285714285714286,1.2857142857142858,7.142857142857143,7.142857142857143,261.0,19.0,17.714285714285715,2.4285714285714284,1.6428571428571428,2.333333333333333,0.5454545454545454,0.7272727272727273,2.5,1.125,4.25,8.625,0.0,14.75,98.875,81.75,0.0,3.0,27.98136435034445,9.185103277633331,2.4195295318000003,0.6087896271444444,11.15007952542222,4.162285479433333,13.504021952433334,4.144722288355556,0.9077333408555556,0.2693058827222222,17.25
410000-7510000,4.0,385278.8695652174,6.652173913043479,1.0869565217391304,9.130434782608695,9.130434782608695,261.0,19.0,15.26086956521739,2.0869565217391304,1.6521739130434785,1.65,0.3,0.15,2.739130434782609,1.0666666666666669,4.769230769230769,13.733333333333333,1700.0,17.76923076923077,119.33333333333331,91.26666666666668,2000.0,2.0,36.9096741124,10.79751053348,21.99615784826,5.881875122493333,7.552289682626666,2.5660880427466664,6.924007649039999,2.23552431324,0.4372189323866666,0.1140230549466666,18.2
410000-7520000,4.0,125818.0,5.5,1.0,9.9,10.0,261.0,19.0,16.6,1.6,1.2,1.8,0.0,0.0,2.7,1.0,5.166666666666667,13.625,0.0,20.0,123.5,101.875,0.0,1.8333333333333333,51.3230173554625,14.636989895625,23.980361951475,6.4184551377000005,9.7272411919125,3.4914534430125004,17.61541421215,4.7270813149,0.0,0.0,17.625
410000-7530000,4.0,397226.3333333333,7.208333333333333,1.125,8.75,8.75,261.0,19.0,14.25,1.8333333333333333,1.7083333333333333,2.458333333333333,0.5217391304347826,0.0434782608695652,2.1666666666666665,1.1875,4.5,11.75,1300.0,16.818181818181817,99.8125,78.8125,2000.0,2.4166666666666665,34.08912499456875,9.942720089275,26.506300860325,7.3227128475375,2.9754727555687497,1.11822444005,4.60735137873125,1.50178280171875,0.0,0.0,16.875
410000-7540000,4.0,127718.0,5.0,1.3,7.0,7.0,261.0,19.0,15.4,1.8,1.6,2.0,0.6666666666666666,0.1111111111111111,1.9,1.1666666666666667,4.0,11.833333333333334,1350.0,13.2,92.83333333333331,72.5,3700.0,2.4,25.98372135158572,7.851098639542856,17.44504858947143,4.937144551442857,6.736234580728572,2.3088482836142856,1.8024381813,0.6051058043857144,0.0,0.0,14.0
410000-7550000,4.0,421397.3103448276,7.551724137931035,1.3103448275862069,7.241379310344827,7.241379310344827,261.0,19.0,17.724137931034484,1.3793103448275863,1.2758620689655171,1.4482758620689655,0.24,0.12,2.310344827586207,1.2173913043478262,4.285714285714286,8.91304347826087,1550.0,16.05263157894737,103.7391304347826,76.91304347826087,8200.0,2.736842105263158,18.69719899811923,5.865345430969231,13.513705046807692,4.115947272788461,1.880846601692308,0.692490814023077,3.302647349565385,1.056907344165385,0.0,0.0,9.272727272727272
410000-7560000,4.0,129836.18181818182,5.636363636363637,1.0909090909090908,9.090909090909092,9.090909090909092,261.0,19.0,15.545454545454543,1.2727272727272727,1.181818181818182,1.4545454545454546,0.6,0.0,1.9090909090909087,1.2222222222222223,3.888888888888889,9.11111111111111,1850.0,21.166666666666668,95.44444444444444,90.11111111111111,3000.0,2.25,23.86315680471,7.2170535038,20.09278613663,6.11214662816,0.64377977993,0.23031095678,3.1265908881300004,0.8745959188400001,0.0,0.0,11.714285714285714
410000-7570000,4.0,401226.3333333333,6.958333333333333,1.125,8.75,8.75,261.0,19.0,16.291666666666668,1.8333333333333333,1.7083333333333333,2.2916666666666665,0.2727272727272727,0.0,1.0833333333333333,1.25,5.363636363636363,8.75,0.0,22.545454545454547,107.75,129.1875,0.0,3.363636363636364,25.34156396665294,8.350323284429413,13.818699016258824,4.439771035835294,5.434816721935294,2.1816427496,6.088048228452941,1.7289094990294118,0.0,0.0,9.0625
410000-7580000,4.0,131018.0,9.333333333333334,1.3333333333333333,6.666666666666667,6.666666666666667,261.0,19.0,17.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,0.0,1.0,1.5,5.0,13.0,0.0,20.5,112.5,110.0,0.0,3.0,12.5329767295,4.017722108,6.8370409215,2.1407322284,0.0,0.0,5.695935808,1.8769898796,0.0,0.0,8.5
420000-6670000,2.0,9060.0,3.4285714285714284,1.1428571428571428,8.571428571428571,8.571428571428571,638.0,1.0,14.0,1.8571428571428568,1.2857142857142858,1.0,0.0,0.0,3.0,1.2,4.5,16.8,0.0,21.2,172.0,48.4,0.0,2.2,40.396855921,11.080519634733331,30.5215888085,8.1051193924,6.7858590545,2.1934666496666666,3.030585199166667,0.7516632528333332,0.05882285895,0.03027033995,13.4
420000-6680000,2.0,203802.35483870967,4.67741935483871,1.1935483870967742,8.064516129032258,8.064516129032258,638.0,1.0,15.838709677419354,2.6451612903225805,1.7419354838709675,1.0,0.0,0.0,3.0,1.0,5.0,16.94736842105263,1531.0,22.68421052631579,179.57894736842104,59.10526315789474,6150.0,1.947368421052632,71.3140639035,19.39822124899,53.67647428491,14.27855035176,14.14590912285,4.23410815511,3.461335105235,0.872619044715,0.0303453903799999,0.01294369743,9.526315789473683
420000-6690000,2.0,236301.58620689652,5.379310344827586,1.1724137931034482,8.275862068965518,8.275862068965518,638.0,1.0,15.413793103448276,3.2758620689655173,2.034482758620689,1.1428571428571428,0.0,0.0,2.862068965517241,1.1666666666666667,4.416666666666667,17.083333333333332,1883.3333333333333,19.8,140.16666666666666,51.25,10950.0,2.363636363636364,73.68840311867858,20.364355204971428,9.888410476264283,2.7746375901214284,37.85987291357857,11.191044669085716,9.645041460342856,2.522137335064286,16.29507826875,3.876535610714286,25.09090909090909
420000-6700000,2.0,175952.05405405405,5.756756756756757,1.135135135135135,8.64864864864865,8.64864864864865,185.5675675675676,1.0,14.972972972972974,2.864864864864865,1.864864864864865,1.0,0.0,0.1578947368421052,3.0,1.105263157894737,4.428571428571429,17.894736842105264,1300.0,22.94117647058824,176.52631578947367,58.578947368421055,4400.0,1.8421052631578947,57.93740418940952,15.881767315466666,22.55219759583809,5.652848819942856,25.858639645371422,7.533665049342856,8.948708657085714,2.511752073204762,0.5778582909476191,0.1835013731999999,13.22222222222222
420000-6710000,2.0,51346.0,4.214285714285714,1.1428571428571428,8.571428571428571,8.571428571428571,78.07142857142857,1.0,16.357142857142858,2.357142857142857,1.5714285714285714,1.0,0.0,0.1052631578947368,3.0,1.0,4.4,15.157894736842104,1650.0,17.263157894736842,138.0,49.89473684210526,6033.333333333333,2.0,62.46450280907,18.24963521003,18.940289696035,5.301523443870001,28.767414904325,8.450343896485,12.24575103658,3.62620192638,2.51104717193,0.8715659433099999,22.33333333333333
